periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 731 Total Positive (Add HV02-10 - HV02-14) HV02-15,MOH 731 15-24 (F) HV01-47,MOH 731 15-24 (M) HV01-46,MOH 731 25+ (F) HV01-49,MOH 731 25+ (M) HV01-48,MOH 731 Known Exposure_at Penta 1 HV02-37,MOH 731 Known Positive at 1st ANC HV02-03,MOH 731 Mother-baby pairs_24mths HV02-51,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24(M) HV03-034,MOH 731 On ART_25+ (F) HV03-037,MOH 731 On ART_25+(M) HV03-036,MOH 731 Presumed TB_Total HV03-058,MOH 731 Screen for TB _1-9 HV03-052,MOH 731 Screen for TB _10-14 HV03-053,MOH 731 Screen for TB _15-19 HV03-054,MOH 731 Screen for TB _20-24 HV03-055,MOH 731 Screen for TB _25+ HV03-056,MOH 731 Screen for TB_Total HV03-057,MOH 731 Screen for TB_<1 HV03-051,MOH 731 Screen CaCx_New F18+ HV03-087,MOH 731 Start ART_10-14 (F) HV03-019,MOH 731 Start ART_10-14(M) HV03-018,MOH 731 Start ART_15-19 (F) HV03-021,MOH 731 Start ART_15-19(M) HV03-020,MOH 731 Start ART_20-24 (F) HV03-023,MOH 731 Start ART_20-24(M) HV03-022,MOH 731 Start ART_25+ (F) HV03-025,MOH 731 Start ART_25+(M) HV03-024
2020,2020,2020,Hsk1YV8kHkT,Kajiado County,KE_County_34,,992,1284,883,2572,2527,5844,659,524,2405,2277,2505,1786,6934,1850,109071,46457,2210,5014,4473,4162,8414,148216,170267,163,1383,10,12,43,9,213,36,1078,621
2020,2020,2020,g6gTzQ5nfYq,Kajiado East Sub County,KE_SubCounty_3008,,357,481,337,969,978,2169,241,173,454,392,494,415,2879,674,32695,14530,626,1249,846,901,3372,45062,51371,40,184,3,2,8,3,84,13,342,204
2020,2020,2020,BLz1HkvvMkA,Kajiado North Sub County,KE_SubCounty_3010,,315,138,64,371,326,1408,199,174,532,438,591,387,2191,536,33211,13638,112,1215,969,977,2729,46498,52424,46,423,1,2,13,2,77,12,333,163
2020,2020,2020,wYsCfCAUWNB,Kajiado West Sub County,KE_SubCounty_3007,,39,66,44,126,128,417,17,23,241,226,159,108,325,109,6902,3071,224,516,395,214,332,8031,9519,31,52,4,4,3,2,11,4,107,69
2020,2020,2020,BjC1xL40gHo,Kakamega County,KE_County_37,,2432,4681,3221,8140,7068,35822,1523,1410,9768,9003,9146,6725,14806,3309,327099,130253,5531,17147,17976,15053,17132,438747,505751,590,11017,23,20,178,23,593,84,2449,1273
2020,2020,2020,pJDgmrxMQTn,Kalama Sub County,KE_SubCounty_3254,,23,2,,9,4,6,12,10,133,154,132,115,196,9,4605,1713,150,237,267,225,191,5780,6700,3,312,,1,2,,4,3,18,21
2020,2020,2020,tSKDWoVKiPo,Kaloleni Sub County,KE_SubCounty_3045,,138,146,57,369,293,45,105,101,1406,1376,1247,926,1399,459,44001,14296,2165,2207,2600,2061,3908,56077,66816,31,248,8,1,4,,23,,261,121
2020,2020,2020,qoLIT7y5f5c,Kamukunji Sub County,KE_SubCounty_3141,,533,991,71,632,482,1353,472,272,1611,1125,1892,1565,3953,1427,84722,41120,1217,1784,2298,2977,4427,106943,118469,47,853,3,,24,7,116,17,551,308
2020,2020,2020,gwYTo0wITYX,Kandara Sub County,KE_SubCounty_3134,,60,80,28,167,125,201,44,44,246,236,361,393,530,192,11228,6190,377,571,475,745,697,17051,19551,12,389,,,5,4,11,3,101,78
2020,2020,2020,CUjthlounWV,Kanduyi Sub County,KE_SubCounty_2968,,343,402,321,739,860,6609,218,187,1153,1008,966,754,2006,647,42607,15887,258,1741,2141,1680,2595,58267,66488,58,506,8,1,21,7,88,15,453,240
2020,2020,2020,U9CLTNIwehR,Kangema Sub County,KE_SubCounty_3252,,45,43,62,123,144,1152,34,24,239,223,414,242,366,285,9809,4343,65,355,455,646,627,13916,16004,5,303,,,3,,12,2,39,20
2020,2020,2020,vMPhBuymSKt,Kangundo Sub County,KE_SubCounty_3096,,64,,,,,6,41,63,452,571,538,684,577,376,19664,7791,28,603,1024,1214,954,27465,31266,5,143,,,4,3,12,1,128,59
2020,2020,2020,u9yagZzK49q,Kapseret Sub County,KE_SubCounty_3228,,161,86,65,243,205,1759,89,162,136,153,278,109,776,238,11148,5249,90,418,254,359,816,14122,15989,20,53,,1,10,6,50,14,181,97
2020,2020,2020,FoqzDgIByL6,Kasarani Sub County,KE_SubCounty_3149,,414,60,20,129,121,1380,347,213,878,609,979,749,3361,746,46995,19509,435,1184,1241,1510,3604,59126,65769,22,,1,2,18,8,98,12,387,188
2020,2020,2020,iCey76HYgLP,Kathiani Sub County,KE_SubCounty_3094,,48,1,,12,10,99,29,49,522,563,634,507,562,263,13932,5243,90,690,1086,1141,825,19176,22937,19,199,2,1,4,1,12,5,73,43
2020,2020,2020,rlWH0Ac9vjc,Keiyo North Sub County,KE_SubCounty_2981,,54,5,3,53,58,521,28,37,312,334,336,226,400,186,11141,4542,83,491,630,555,568,15406,17652,3,25,,,2,1,9,1,107,53
2020,2020,2020,SOEG546PqbA,Keiyo South Sub County,KE_SubCounty_2980,,57,32,34,96,93,1010,26,7,126,143,147,132,258,29,6104,2549,387,414,242,247,264,7511,8694,15,,2,2,5,1,12,,90,57
2020,2020,2020,HfVjCurKxh2,Kenya,KE,,56632,52273,41547,94123,95776,225134,41595,40280,232393,219726,255893,191408,516276,152532,8416087,3964613,157530,359444,421234,413273,622724,11403735,13210735,9574,343853,830,544,3550,654,13275,2376,60491,35673
2020,2020,2020,ihZsJ8alvtb,Kericho County,KE_County_35,,697,378,312,808,955,537,430,550,2868,3029,4253,3071,7187,2949,105619,51540,2540,2910,4083,4820,7223,91861,110545,67,811,3,8,37,4,146,33,748,460
2020,2020,2020,dKHnvt7gleN,Kesses Sub County,KE_SubCounty_3227,,66,413,436,461,562,516,35,17,75,99,113,132,386,87,3986,2017,1032,206,134,206,422,4649,5626,9,2,,,2,2,11,3,72,78
2020,2020,2020,UhQS2Mv0PCK,Khwisero Sub County,KE_SubCounty_3013,,189,627,444,974,761,2129,132,90,835,757,609,454,826,145,21198,9521,186,1577,1503,993,1150,30057,34666,34,65,2,3,12,3,33,6,146,84
2020,2020,2020,oMaQgNIs85x,Kiambaa Sub County,KE_SubCounty_3033,,174,128,76,312,309,146,99,93,203,202,438,242,1099,289,17278,8408,118,348,262,533,985,18413,20568,27,43,,1,7,,30,7,206,73
2020,2020,2020,qKzosKQPl6G,Kiambu County,KE_County_22,,1880,1570,1698,3577,3162,2343,1202,1376,5357,5160,7319,6271,15268,6433,304067,137914,2548,7141,9175,12059,18660,379518,426740,341,2775,14,16,76,18,442,115,2207,1144
2020,2020,2020,SBz4c48i24Y,Kiambu Town Sub County,KE_SubCounty_3034,,150,66,59,221,204,126,80,104,407,599,837,577,1170,575,28320,13304,141,444,560,817,1156,23044,26056,34,82,3,1,6,1,33,9,230,137
2020,2020,2020,AXNntZ7T30a,Kibish Sub County,KE_SubCounty_3226,,14,36,12,58,64,56,30,5,16,7,11,2,67,14,557,216,,119,22,7,70,541,763,4,,,,,,1,,13,4
2020,2020,2020,LO5he3DtiFG,Kibra Sub County,KE_SubCounty_3151,,443,278,212,818,738,318,322,478,2975,3253,4557,3876,8393,5242,154254,87104,5310,2545,4737,6816,11105,218680,243931,48,1040,10,4,26,12,133,34,851,476
2020,2020,2020,ZhhyithPNoI,Kibwezi East Sub County,KE_SubCounty_3099,,167,11,16,89,108,994,118,158,1264,1242,1191,1191,1508,434,34116,11827,931,1735,2472,2358,1927,45655,53793,23,732,2,3,12,5,42,3,263,128
2020,2020,2020,toa2Hl7iVQI,Kibwezi West Sub County,KE_SubCounty_3081,,142,74,55,174,199,341,98,118,1232,1286,1379,1207,1551,492,37922,14125,270,1195,2138,2149,1661,44203,51460,24,2616,2,4,11,1,43,9,251,130
2020,2020,2020,YXt5ETQPRlB,Kieni East Sub County,KE_SubCounty_3194,,48,55,51,191,150,578,36,33,277,315,408,365,444,207,11120,4815,32,325,586,769,646,15850,18184,8,930,,,2,,9,2,45,24
2020,2020,2020,odOtfcaMg4p,Kieni West Sub County,KE_SubCounty_3195,,68,,,5,10,422,44,22,271,323,454,382,308,198,11532,4888,35,396,589,828,499,16256,18576,8,128,,,4,,5,1,64,44
2020,2020,2020,tyfDsdZ1h3R,Kigumo Sub County,KE_SubCounty_3136,,72,101,41,269,203,1774,43,23,163,274,277,284,457,158,10379,4636,52,503,415,530,579,14104,16146,15,526,,,5,1,13,3,81,45
2020,2020,2020,VDlzh6w4LKv,Kiharu Sub County,KE_SubCounty_3137,,91,379,106,379,976,1964,61,81,446,478,635,593,673,511,18810,10628,969,383,908,1195,1087,28683,32360,9,99,1,1,3,1,17,2,103,51
2020,2020,2020,jOVcLeZQSsS,Kikuyu Sub County,KE_SubCounty_3031,,65,47,44,141,182,131,54,59,323,282,460,338,1065,449,20393,10437,316,288,617,734,1063,26294,28971,6,,1,1,4,3,32,6,113,54
2020,2020,2020,nrI2khZx3d0,Kilifi County,KE_County_3,,1231,558,405,1062,1043,2709,826,644,6198,5975,5400,4398,8362,2340,196140,66851,3321,11060,11442,9157,12111,247513,291847,209,4110,24,18,44,9,272,27,1718,677
2020,2020,2020,MEkEH8ZmcOU,Kilifi North Sub County,KE_SubCounty_3047,Sub County,273,49,20,57,39,2152,175,170,1456,1264,1520,1305,2479,896,47025,15644,270,2752,2714,2808,3360,62217,73905,34,1713,3,3,13,3,66,8,428,166
2020,2020,2020,xWAZBULwGxp,Kilifi South Sub County,KE_SubCounty_3046,,281,66,89,122,153,170,205,148,774,876,721,800,1509,313,31203,11700,296,1140,1296,1130,1378,33144,38111,23,717,3,1,5,4,64,1,333,140
2020,2020,2020,XAy1bjurhLU,Kilome Sub County,KE_SubCounty_3083,,78,4,4,24,25,44,52,30,408,373,444,418,799,260,16247,6222,86,640,771,853,1047,22387,25724,26,2714,,3,8,1,23,4,147,60
2020,2020,2020,AphsS3lJwKU,Kimilili Sub County,KE_SubCounty_2965,,161,76,74,177,299,3858,94,79,412,448,386,281,1031,114,15549,5800,133,862,853,679,1152,21326,24907,35,70,4,1,12,2,35,5,224,103
2020,2020,2020,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,336,255,232,597,599,3198,185,260,1656,1664,2434,1962,3425,1176,71211,30089,356,3046,3140,4101,4006,65608,79953,52,1703,9,8,43,6,115,29,655,411
2020,2020,2020,LOgbecTRkbp,Kinango Sub County,KE_SubCounty_3077,,71,,,,,150,66,40,364,405,381,237,626,149,13938,3787,278,774,602,502,655,14126,16673,14,1207,1,,7,1,13,2,146,61
2020,2020,2020,RAnL5kBKMIt,Kinangop Sub County,KE_SubCounty_3188,,136,471,328,1189,1061,715,101,92,852,833,993,849,1187,739,27325,12985,158,838,1674,1841,1885,39719,45978,22,607,,1,8,2,34,7,183,113
2020,2020,2020,KlVgeHmvG6n,Kipipiri Sub County,KE_SubCounty_3187,,51,146,81,230,170,217,34,6,213,133,270,146,280,62,5957,2536,30,276,330,408,331,8243,9598,10,28,1,1,2,,14,1,63,36
2020,2020,2020,gU0Cz7Qlfss,Kipkelion East Sub County,KE_SubCounty_3028,,90,33,32,60,60,78,48,51,252,233,355,265,530,138,11567,4836,511,507,415,527,591,14114,16173,19,150,,,4,,21,4,94,53
2020,2020,2020,Taw0Zg7nArd,Kipkelion West Sub County,KE_SubCounty_3027,,22,21,12,43,51,138,30,25,143,106,142,140,227,46,3980,1580,123,282,234,269,468,4733,5470,,18,,1,2,,7,,27,11
2020,2020,2020,LpwqSz9xMIj,Kipkomo Sub County,KE_SubCounty_3263,,38,45,44,54,80,5,21,11,78,61,71,33,224,34,2004,936,51,255,127,95,232,2782,3475,2,1,,1,4,,15,,38,33
2020,2020,2020,JKNaaTjVapG,Kirinyaga Central Sub County,KE_SubCounty_3048,,94,43,19,195,135,73,60,49,443,447,568,358,643,376,20889,8982,237,370,726,738,788,24116,26738,,91,,,2,1,7,4,95,65
2020,2020,2020,Ulj33KBau7V,Kirinyaga County,KE_County_20,,377,122,66,430,321,400,248,267,1501,1753,2124,1498,3229,1341,82488,37489,758,2045,3002,3329,4296,109556,121962,32,1674,8,4,11,5,59,19,493,306
2020,2020,2020,yOaHQLOLd1H,Kirinyaga East Sub County,KE_SubCounty_3050,,30,10,9,39,28,29,21,24,175,241,234,120,375,212,7109,3680,26,298,410,358,727,10454,11940,1,391,,1,,,5,2,63,30
2020,2020,2020,f6EOn3xI9YH,Kirinyaga North/Mwea West Sub County,KE_SubCounty_3052,,81,15,13,42,34,119,59,61,434,470,635,587,855,401,25194,10548,287,459,906,1220,1241,35530,39361,5,71,2,,2,1,13,5,125,70
2020,2020,2020,jHmpQUlnkQk,Kirinyaga South Sub County,KE_SubCounty_3051,,105,9,1,11,22,115,61,67,223,343,337,169,771,173,15263,8070,51,588,534,440,807,21265,23663,19,877,4,2,4,1,22,4,112,81
2020,2020,2020,A34NiI4rgnf,Kirinyaga West Sub County,KE_SubCounty_3049,,67,45,24,143,102,64,47,66,226,252,350,264,585,179,14033,6209,157,330,426,573,733,18191,20260,7,244,2,1,3,2,12,4,98,60
2020,2020,2020,C1hO6wNOgrH,Kisauni Sub County,KE_SubCounty_3130,,147,145,153,483,697,111,98,66,609,372,430,380,1448,392,22048,9883,478,636,885,771,1777,29404,33478,2,316,4,3,8,3,40,13,259,142
2020,2020,2020,sPkRcDvhGWA,Kisii County,KE_County_45,,1300,4071,2847,6761,6053,13729,892,948,6710,5739,8494,5168,19710,4117,234952,98752,2498,10141,11912,13133,22729,310840,368861,263,13502,23,11,191,15,473,94,1640,959
2020,2020,2020,OpLt8IgyHop,Kisumu Central Sub County,KE_SubCounty_3066,,1440,1081,1654,2023,2661,2276,1177,1171,5109,4767,5802,4590,15430,4905,227930,129411,3460,7228,9633,10197,19837,348721,395802,184,20550,10,8,89,26,356,78,1260,892
2020,2020,2020,tAbBVBbueqD,Kisumu County,KE_County_42,,5154,4325,3576,6187,7513,6913,4251,4150,22940,21024,23041,16679,53355,13606,733620,397767,9636,33287,42104,37859,64150,1075587,1253837,579,37496,58,49,311,57,1191,188,4385,2929
2020,2020,2020,PRpKwAloU5b,Kisumu East Sub County,KE_SubCounty_3068,,504,459,277,585,848,1371,431,385,2198,2228,2329,1650,4698,1133,68619,36221,775,3101,4114,3681,5893,96602,113469,78,1855,7,7,26,1,122,12,409,216
2020,2020,2020,YzEDO9Mq4TR,Kisumu West Sub County,KE_SubCounty_3067,,657,666,532,1245,1479,926,540,461,3174,2529,3939,2599,5932,2121,110617,62279,2988,4232,5245,5952,7465,158887,182123,73,5025,9,3,41,7,142,24,642,379
2020,2020,2020,MWqQbxWqACn,Kitui Central Sub County,KE_SubCounty_3071,,145,172,122,412,425,113,77,119,789,889,878,805,1432,553,33002,12598,1039,1022,1662,1610,1933,43156,49411,28,2057,5,1,9,4,44,8,338,164
2020,2020,2020,j8o6iO4Njsi,Kitui County,KE_County_15,,595,613,355,1520,1133,552,364,424,5662,5855,6185,5138,6992,2419,163509,55316,2144,8682,11462,11224,9327,207764,248606,137,4594,9,17,65,16,166,26,1208,607
2020,2020,2020,d0Gu8FrRM0Y,Kitui East Sub County,KE_SubCounty_3070,,42,33,23,66,81,10,24,8,452,507,564,447,799,173,15229,5292,171,1124,966,1017,980,20480,24599,22,114,,,6,,10,5,114,61
2020,2020,2020,vbauk0RRq9N,Kitui Rural Sub County,KE_SubCounty_3072,,66,34,27,98,94,83,44,40,940,867,1041,696,782,266,17077,6299,203,1145,1820,1729,1060,23365,29119,,16,1,4,3,1,17,2,127,69
2020,2020,2020,d3hSQ3EtnPk,Kitui South Sub County,KE_SubCounty_3069,,90,128,35,161,114,40,53,69,1107,1065,1280,904,1065,372,27577,8777,192,1563,2133,2156,1406,28137,35416,21,1695,,3,10,1,20,3,143,70
2020,2020,2020,cmWAJB5kCDW,Kitui West Sub County,KE_SubCounty_3073,,53,38,44,104,88,183,36,39,482,542,409,593,728,232,16462,5617,74,616,1014,1002,970,22016,25638,24,,,,7,2,14,1,89,47
2020,2020,2020,cQkF9l9wePP,Kitutu Chache North Sub County,KE_SubCounty_3054,,78,283,251,341,396,65,65,67,541,614,644,351,1306,261,14418,5660,714,957,1079,924,1516,18896,23383,11,96,3,,10,,24,5,75,56
2020,2020,2020,gPR82w2xgJZ,Kitutu Chache South Sub County,KE_SubCounty_3053,,269,1257,685,2664,2441,2103,205,242,1226,1235,1806,1386,4527,1254,60454,28091,330,1840,2438,3126,5531,86307,99283,55,5207,4,3,39,2,109,31,372,258
2020,2020,2020,Yl9UDBnDvvW,Koibatek Sub County,KE_SubCounty_2953,,76,35,25,135,110,269,46,57,410,273,315,408,637,178,12714,6010,303,571,682,714,814,18617,21405,7,497,1,,6,,23,3,121,68
2020,2020,2020,PLFoYJO8MVS,Konoin Sub County,KE_SubCounty_2959,konoin,77,40,38,31,59,40,42,34,247,148,316,141,903,73,8963,4082,151,752,392,435,1004,12419,15060,47,105,1,1,,,16,1,67,59
2020,2020,2020,QBwORnYdu0e,Kuresoi North Sub County,KE_SubCounty_3161,,90,22,16,35,25,14,40,30,187,219,191,98,441,68,6216,2744,132,487,408,279,475,8625,10254,,20,1,2,6,,10,1,65,35
2020,2020,2020,QwGkDS0DNls,Kuresoi South Sub County,KE_SubCounty_3162,,113,51,58,114,186,36,80,79,376,342,321,327,699,152,12174,4836,1099,666,688,653,827,16735,19583,14,21,1,1,7,1,32,8,149,85
2020,2020,2020,THm2tCJa2ZQ,Kuria East Sub County,KE_SubCounty_3119,,49,582,463,636,632,535,21,37,193,162,177,161,671,103,6788,2044,70,450,337,316,668,8224,10009,14,272,5,1,8,,25,1,82,29
2020,2020,2020,jtBjNpL9FXS,Kuria West Sub County,KE_SubCounty_3120,,192,247,118,409,490,3333,116,93,520,563,792,463,2253,251,24356,7551,1209,1422,1058,1234,2438,30909,37118,57,2284,5,1,24,4,86,8,287,124
2020,2020,2020,N7YETT3A9r1,Kwale County,KE_County_2,,632,21,28,120,93,313,477,360,2384,2572,2142,1618,4692,992,87207,30835,766,5912,4324,3326,5005,99286,117937,103,6023,12,10,38,8,108,13,852,402
2020,2020,2020,ABy8CNqf2e7,Kwanza Sub County,KE_SubCounty_3219,,124,28,36,87,68,2039,73,29,363,178,261,158,757,184,7878,3239,602,654,519,391,780,9928,12307,22,1566,1,3,19,2,43,12,186,99
2020,2020,2020,nsfbHBS9tMT,Lafey Sub County,KE_SubCounty_3100,,,11,96,27,170,,,,12,,,,16,2,80,25,,,,,,,,,,,,,,,,,1
2020,2020,2020,J69iWev2zwu,Lagdera Sub County,KE_SubCounty_2992,,,4,42,72,132,,,,48,36,,12,48,48,289,173,192,7,12,26,18,138,201,,,,,,,,,2,2
2020,2020,2020,xuFdFy6t9AH,Laikipia County,KE_County_31,,407,597,440,1254,1423,2851,266,261,1594,1793,2563,2007,3035,1092,65175,29093,2161,3015,3642,4767,4539,90083,106532,414,684,3,7,21,6,81,14,482,318
2020,2020,2020,pF6qPMIlHte,Laikipia East Sub County,KE_SubCounty_3086,,142,230,146,588,639,126,103,112,660,637,1152,768,1378,362,26144,11315,269,1010,1229,1887,1731,37295,43225,37,72,2,4,8,2,28,2,178,121
2020,2020,2020,RJyUfi5BQUm,Laikipia North Sub County,KE_SubCounty_3085,,29,60,87,102,126,170,24,11,78,88,66,64,267,57,2956,1321,111,607,495,358,586,2939,5282,297,11,,1,4,,12,,31,17
2020,2020,2020,pXbWrnFPpKb,Laikipia West Sub County,KE_SubCounty_3087,,236,307,207,564,658,2555,139,138,856,1068,1345,1175,1390,673,36075,16457,1781,1398,1918,2522,2222,49849,58025,80,601,1,2,9,4,41,12,273,180
2020,2020,2020,eZpy65ooW0m,Laisamis Sub County,KE_SubCounty_3106,,5,,,,,,3,,18,25,8,35,47,26,392,135,,,,,13,72,85,,,,,,1,1,,1,
2020,2020,2020,nfJoTgKpwCg,Lamu Central Sub County,KE_SubCounty_3262,,29,34,32,66,235,2,17,12,162,194,133,122,264,127,3842,1825,3,402,362,255,378,5647,7045,1,10,1,1,1,2,11,1,30,27
2020,2020,2020,NjWSbQTwys4,Lamu County,KE_County_5,,81,377,253,1028,1009,25,52,38,491,470,302,335,790,343,10900,4932,743,680,950,634,1091,15578,18937,3,295,5,3,6,2,20,2,100,49
2020,2020,2020,cwnqFyTJIgX,Lamu East Sub County,KE_SubCounty_3090,,,5,4,103,13,1,,,26,27,4,11,5,16,341,231,,5,47,18,21,539,630,,1,,1,,,1,,1,
2020,2020,2020,Lfxw0DfD4jN,Lamu West Sub County,KE_SubCounty_3089,,52,338,217,859,761,22,35,26,303,249,165,202,521,200,6717,2876,740,273,541,361,692,9392,11262,2,284,4,1,5,,8,1,69,22
2020,2020,2020,aTGYlhEw2Xx,Langata Sub County,KE_SubCounty_3152,,566,108,61,331,373,447,406,438,1707,1840,2182,1780,4189,1538,107699,53548,1889,1923,2853,3547,5603,158704,172662,35,6689,3,3,15,3,101,28,528,331
2020,2020,2020,nCziQtZ49jj,Lari Sub County,KE_SubCounty_3029,,104,37,32,152,152,62,81,74,470,365,635,721,741,534,22177,10487,82,473,811,1346,1241,32233,36108,4,329,,3,4,3,15,3,84,61
2020,2020,2020,iy93Mmi73Or,Likoni Sub County,KE_SubCounty_3128,,485,104,64,153,166,392,326,184,1635,1523,1920,1460,4062,1260,69167,29132,424,2564,3075,3319,5082,95383,109696,36,1716,5,3,26,5,99,30,605,243
2020,2020,2020,wMv0s3U2nnG,Likuyani Sub County,KE_SubCounty_3021,,163,,,,,3396,94,67,443,551,580,409,926,266,17944,6855,18,1076,995,987,1189,24976,29504,282,259,1,,15,1,28,9,179,76
2020,2020,2020,xhVi71INcFs,Limuru Sub County,KE_SubCounty_3030,,113,37,31,124,128,191,126,160,594,584,652,610,1378,969,32573,15455,106,769,987,1185,2051,41922,46987,43,599,,1,3,,27,6,144,89
2020,2020,2020,OZiGQn2R8kK,Loima Sub County,KE_SubCounty_3222,,35,211,301,294,352,9,28,6,113,93,44,26,70,16,1928,1282,42,299,202,71,88,3088,3764,16,10,,,1,,5,3,27,36
2020,2020,2020,eyADpAXM834,Loitokitok Sub County,KE_SubCounty_3006,,153,359,231,889,686,1790,111,105,692,765,794,564,979,360,21562,9064,203,1135,1399,1347,1304,29688,34837,29,253,2,3,11,1,21,4,161,101
2020,2020,2020,tKOna0n1Nmk,Lokichoggio Sub County,,,41,75,67,117,85,318,25,25,105,149,116,71,183,66,3255,2328,75,352,227,184,235,5286,6292,4,,1,,,,7,,25,17
2020,2020,2020,UGFoTN6rMVy,Lokiriama Sub County,,,4,70,53,40,32,9,3,2,11,7,2,,25,1,301,210,5,67,16,2,23,454,575,13,,,,,,1,1,3,8
2020,2020,2020,lkYdgjRSOoE,Luanda Sub County,KE_SubCounty_3234,,177,304,238,576,671,1100,156,131,610,664,770,883,1376,390,29067,15350,304,1373,1257,1628,1705,43803,49870,12,3892,3,1,15,7,49,9,195,125
2020,2020,2020,ZOdhgR19Akq,Lugari Sub County,KE_SubCounty_3022,,181,459,327,842,775,3786,94,126,856,1065,880,519,1472,280,25184,9442,649,1552,1888,1362,1699,33587,40108,23,69,,,20,2,61,9,253,117
2020,2020,2020,TdcYaufNV4p,Lunga Lunga Sub County,KE_SubCounty_3079,,102,,,8,,2,82,71,612,544,395,323,989,188,15136,5522,28,1555,1063,650,1023,14798,19380,24,845,2,3,3,1,19,2,145,88
2020,2020,2020,Y3NjAhiBaZT,Lurambi Sub County,KE_SubCounty_3019,,402,603,423,912,769,4706,255,225,1498,1001,1188,1035,2686,760,52825,22697,201,1819,2333,2079,3124,73758,83172,57,531,1,4,22,3,97,12,299,189
2020,2020,2020,yhCUgGcCcOo,Machakos County,KE_County_16,,1011,129,78,386,311,940,622,764,5587,5424,6179,5678,9101,3512,198586,82285,2268,7945,10874,11781,13218,278620,322594,181,19072,15,11,53,17,272,56,1474,843
2020,2020,2020,KXc4ez8OAFz,Machakos Sub County,KE_SubCounty_3092,,195,8,10,24,21,291,129,157,941,952,1400,1186,2007,994,49400,21082,402,1365,1910,2603,3036,71374,80339,51,6575,,,11,3,52,18,329,199
2020,2020,2020,KMWrMZrlO5u,Magarini Sub County,KE_SubCounty_3041,,177,79,46,166,165,60,112,109,985,870,507,384,1037,182,18900,6530,79,1590,1772,813,1154,24498,29855,25,149,4,8,9,1,32,4,197,76
2020,2020,2020,wwROy3Qkwin,Makadara Sub County,KE_SubCounty_3142,,498,399,168,608,733,734,369,268,655,697,931,623,4142,940,60051,30658,6558,1277,1289,1548,4972,86633,95758,39,2440,9,3,26,6,145,19,901,341
2020,2020,2020,BoDytkJQ4Qi,Makueni County,KE_County_17,,709,571,462,1707,1594,1658,470,517,5520,5590,5905,5169,6825,2470,158719,60284,4407,6666,10659,10573,8890,210274,246919,116,9024,10,17,47,10,178,28,1159,578
2020,2020,2020,AIGIQpolMRn,Makueni Sub County,KE_SubCounty_3082,,129,237,166,853,578,90,76,96,1221,1225,1633,1264,1454,672,35118,13930,2859,1381,2432,2866,2119,48543,57389,17,1895,3,3,9,1,31,5,237,142
2020,2020,2020,ES1CWa4AJmJ,Malava Sub County,KE_SubCounty_3020,,221,94,98,217,229,6035,123,114,763,614,615,300,1184,173,26462,9272,687,1782,1362,874,1232,34456,39650,12,14,4,3,15,2,84,12,306,130
2020,2020,2020,lGg3wEy784X,Malindi Sub County,KE_SubCounty_3042,,230,180,176,247,330,268,152,92,903,872,978,626,1435,387,38767,14731,471,1914,1755,1602,1792,52550,60071,58,1281,3,3,11,1,53,9,374,134
2020,2020,2020,R6f9znhg37c,Mandera County,KE_County_9,,21,19,99,39,198,4,29,7,74,68,55,44,270,131,3750,2924,6,112,46,22,49,1282,1535,20,,1,1,1,,9,1,29,15
2020,2020,2020,fGr9rRvaovO,Mandera East Sub County,KE_SubCounty_3101,,13,,,,,4,7,7,16,22,22,44,111,33,2864,2297,6,82,13,12,21,942,1072,2,,1,,,,6,1,13,7
2020,2020,2020,jrm0uyLXnC1,Mandera North Sub County,KE_SubCounty_3103,,2,,,,,,1,,24,16,12,,19,12,270,126,,30,33,10,26,333,454,18,,,1,,,1,,2,
2020,2020,2020,qyhVIMG2rUw,Mandera South Sub County,KE_SubCounty_3102,,3,,,,,,2,,,19,,,91,24,311,285,,,,,2,3,5,,,,,,,2,,7,3
2020,2020,2020,H5RvDZkoDJL,Mandera West Sub County,KE_SubCounty_3105,,3,8,3,12,28,,,,22,11,21,,33,60,225,191,,,,,,4,4,,,,,1,,,,7,4
2020,2020,2020,f3AcdRzgTwz,Manga Sub County,KE_SubCounty_3183,Sub County,79,241,258,284,447,1772,64,20,486,557,458,473,922,316,14393,5778,226,756,1002,884,1249,19342,23235,3,266,2,1,12,1,35,5,124,87
2020,2020,2020,IPOMRXiYjxr,Manyatta Sub County,KE_SubCounty_2987,,182,42,16,99,81,213,114,120,632,523,741,700,1261,810,29786,12995,2255,753,1043,1329,1872,39246,44263,18,264,7,1,6,4,49,16,214,122
2020,2020,2020,EZraJgLdRLX,Marakwet East Sub County,KE_SubCounty_2982,,18,,,1,1,134,10,8,61,55,55,25,122,9,1972,725,17,114,91,74,119,2265,2666,3,13,,,2,,1,1,23,17
2020,2020,2020,fNCuk4Lpsnh,Marakwet West Sub County,KE_SubCounty_2983,,75,2,,1,2,1175,45,30,228,222,193,163,388,113,6839,2893,1887,331,668,303,430,7038,8965,12,585,2,,7,1,15,2,104,47
